2.39949e-05 -1.70442e-05 -3.27934e-05
3.74797e-05 -4.00909e-06 5.30007e-05
5.93258e-05 -7.52161e-06 1.13824e-06
2.56685e-05 -9.79795e-06 -1.25163e-05
2.8541e-05 5.04733e-06 -5.38768e-05
-1.75314e-06 -6.86933e-06 3.35882e-06
-2.32489e-05 -1.11239e-05 1.59149e-05
-5.86217e-06 -7.79626e-06 2.36088e-06
5.75109e-07 -8.49704e-06 1.74747e-06
5.19572e-06 -2.71592e-05 8.95706e-06
-1.95401e-05 1.64744e-05 1.17367e-05
-6.48934e-05 -4.79357e-05 -2.63027e-05
-4.00909e-06 0.00010518 4.74821e-05
-2.06318e-05 3.87708e-05 -5.31036e-07
-1.7675e-05 -5.6818e-06 -1.05691e-05
-2.60727e-05 -3.96247e-05 -8.563e-06
1.97725e-05 -1.12313e-05 -3.2719e-05
0.000106215 -2.55874e-05 -9.40554e-05
-3.57606e-05 -7.02547e-06 8.55208e-06
-4.77274e-05 3.5639e-06 1.42433e-05
-5.41891e-05 3.95909e-05 -2.36392e-06
1.00916e-05 9.1842e-07 3.22971e-05
1.29775e-05 -4.11737e-05 -7.17249e-05
5.30007e-05 4.74821e-05 0.000165435
